id,event_id,event_type,event_dt,va_provider_name,va_engine_code,va_type_code,device_id,vehicle_make,vehicle_make_cfd,vehicle_model,vehicle_model_cfd,vehicle_colour,vehicle_colour_cfd,vehicle_class,vehicle_class_cfd,vehicle_angle,vehicle_angle_cfd,plate_number,plate_number_cfd,plate_colour,plate_colour_cfd,plate_colour_scheme,plate_vehicle_class,full_image_url,cropped_image_url,bbox_x1,bbox_y1,bbox_x2,bbox_y2
84519,eaef5027-7c42-4c1a-8658-876ed85163db,VEHICLE_ATTRIBUTE             ,10:06.8,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???_??,0.5241308,???_??-V12 Vantage,0.5222438,WHITE,0.9991696,ST_SUV,0.98973936,ST_BACK,0.78885525,,0,,0,,,2022/08/23/senseunity/full/36538502-2eda-4877-9ece-7c76e3df23b6,2022/08/23/senseunity/cropped/4b8315ae-00d6-447d-b6e9-c0a736ea7359,3032,0,3314,113
84520,61249d43-8316-407e-81d5-cc90c8aa7563,VEHICLE_ATTRIBUTE             ,11:06.1,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.9987544,???-CX-5,0.99628216,BLUE,0.39686394,ST_SUV,1,ST_FRONT,0.6661461,,0,,0,,,2022/08/23/senseunity/full/a41d7116-5676-447f-aa39-a3513cbde6e7,2022/08/23/senseunity/cropped/c237635b-5fd7-4032-abae-eacfd4fa0eb0,2551,0,3478,417
84521,0dd8615c-124b-4adb-bc17-9ab7d658cc4c,VEHICLE_ATTRIBUTE             ,30:52.5,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.32369307,??-Alpine,0.321245,BLACK,0.98681474,ST_SUV,0.98839116,ST_SIDE,0.51383483,,0,,0,,,2022/08/23/senseunity/full/33b81374-c577-426f-971e-7df5324dacd4,2022/08/23/senseunity/cropped/a2e3e03f-3a71-4df0-aa16-cc263925c0a0,876,1096,3429,2160
84522,83370f97-fcc3-4936-afb9-47691a19b641,VEHICLE_ATTRIBUTE             ,11:05.5,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.5294634,???-??,0.48507604,GRAY,0.5605458,ST_CAR,0.5040627,ST_BACK,0.9982344,,0,,0,,,2022/08/23/senseunity/full/35bc45ec-39fb-4c7c-bb9e-262a328e4cd3,2022/08/23/senseunity/cropped/e8d057b8-6af3-4121-bb6e-c80526f436e2,2962,0,3304,120
84523,d3ec75e9-f8ef-4d32-b67d-1e3a3cc3e12b,VEHICLE_ATTRIBUTE             ,11:14.0,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.50825495,??-???,0.4673916,RED,0.94788265,ST_BIG_TRUCK,0.5362904,ST_BACK,0.89197713,,0,,0,,,2022/08/23/senseunity/full/b1a26d4a-af7d-4924-9bc8-38e9da39b63e,2022/08/23/senseunity/cropped/aea6295d-dbec-4f7c-9973-d19143494ad4,3705,14,3840,343
84524,78703dc5-d599-424a-ae54-ee76c346b529,VEHICLE_ATTRIBUTE             ,12:14.4,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.47357982,??-V3,0.47100714,RED,0.9877413,ST_BIG_TRUCK,0.5768099,ST_BACK,0.9995259,,0,,0,,,2022/08/23/senseunity/full/f841f1db-38d6-4def-b9ef-1dbd03f9eb91,2022/08/23/senseunity/cropped/ebf0214d-1b52-40a0-a203-de86d05f702a,3713,32,3840,371
84525,a271fa03-e064-4ac0-82f7-a49871491040,VEHICLE_ATTRIBUTE             ,12:37.6,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.61762303,??-??Wagon,0.59956044,BLUE,0.5884492,ST_SUV,0.856887,ST_FRONT,0.9999988,,0,,0,,,2022/08/23/senseunity/full/35613b49-d276-4016-b6b8-16a52e7e9b3f,2022/08/23/senseunity/cropped/28035d5f-7971-4b8e-a9ce-4f33edc4267b,2769,0,3563,543
84526,128ccce5-9c64-485f-bb30-8ae8f3f80f5a,VEHICLE_ATTRIBUTE             ,12:42.8,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.69345415,???-5,0.646254,BLACK,0.9670505,ST_SUV,0.9928063,ST_SIDE,0.8273871,,0,,0,,,2022/08/23/senseunity/full/515c2066-1c49-40a3-ac27-622bf66c6b51,2022/08/23/senseunity/cropped/7a317d06-1fac-4e2a-ab62-df347de1b5f1,2762,0,3232,187
84527,23c1eb0a-ff5b-4151-a01f-ed2be05323c6,VEHICLE_ATTRIBUTE             ,11:53.5,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,TESLA,0.54719913,TESLA-Roadster,0.5471281,BLUE,0.7204286,ST_CAR,0.9634551,ST_FRONT,0.9998348,,0,,0,,,2022/08/23/senseunity/full/314915c4-dce1-47dc-ae8e-f67098a29313,2022/08/23/senseunity/cropped/66f198c9-5c72-4498-8262-baecaf51b28a,2346,0,3144,298
84528,251a67c8-2401-4e7d-859c-6f69a32a6681,VEHICLE_ATTRIBUTE             ,13:05.0,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.51080495,??-Sentra,0.47617054,BLACK,0.91925395,ST_SUV,0.9971794,ST_FRONT,0.99646914,,0,,0,,,2022/08/23/senseunity/full/3f3bb51d-bded-4402-8ea2-409b0dee2937,2022/08/23/senseunity/cropped/f1884d22-1248-4b01-99aa-6f54fb742b96,2324,0,3034,338
84529,f9550822-9448-40f9-b913-98a2502ad4e0,VEHICLE_ATTRIBUTE             ,12:11.0,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,TESLA,0.96816325,TESLA-MODEL S,0.96816325,RED,0.9999999,ST_CAR,0.98834956,ST_FRONT,0.438677,,0,,0,,,2022/08/23/senseunity/full/b5361d15-93bb-436c-888e-ffef0d6639c1,2022/08/23/senseunity/cropped/7374d645-7872-4d30-83f6-e19c430544a1,1849,20,2779,532
84530,f2a3ca0c-e2fe-48e3-aef4-4be2380a02bb,VEHICLE_ATTRIBUTE             ,13:04.6,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.78974384,???-Takeri,0.5355284,BLACK,0.9656416,ST_SUV,0.97917193,ST_FRONT,0.9432175,,0,,0,,,2022/08/23/senseunity/full/e9779a47-aa86-4532-b7cb-765996418856,2022/08/23/senseunity/cropped/a0fd463c-1c40-4f26-a7ee-0dccde14b4ed,2817,0,3201,180
84531,be4a547e-9bba-4d7f-8279-1d202c9a8623,VEHICLE_ATTRIBUTE             ,13:30.1,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.18135709,??-???,0.12286024,RED,0.99663585,ST_CAR,0.66442364,ST_BACK,0.9688931,,0,,0,,,2022/08/23/senseunity/full/d58bad62-5aaf-4464-a4ac-fc8cfea1e123,2022/08/23/senseunity/cropped/cc8d1bff-37ad-4a21-b3e4-67da839f735f,3712,14,3840,350
84532,f1dce26e-fea1-4406-9ef1-c17db1fa242e,VEHICLE_ATTRIBUTE             ,14:30.5,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.4600875,??-???,0.4595229,BLACK,0.98305124,ST_SUV,0.72844946,ST_BACK,0.6155735,,0,,0,,,2022/08/23/senseunity/full/dc7e8f47-2765-48ce-9b99-f4e0e7ae2e6b,2022/08/23/senseunity/cropped/32c1076a-ef8a-4640-80ac-afe21b4f9794,2814,0,3208,187
84533,267ab92a-1725-44ba-9df2-2e6557baaddd,VEHICLE_ATTRIBUTE             ,15:03.8,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.4827295,??-XR-PHEV,0.482728,BLACK,0.99952745,ST_SUV,0.9995321,ST_FRONT,0.997165,,0,,0,,,2022/08/23/senseunity/full/2b7164af-9761-4756-9350-9037f6846686,2022/08/23/senseunity/cropped/1e5abc6c-7169-4574-ad67-0d16407ee9b5,2802,0,3198,184
84534,6eb025de-6716-4d3d-9e62-d0a84e22dc84,VEHICLE_ATTRIBUTE             ,15:06.0,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,????,0.62902504,????-ES,0.6288639,BLUE,0.60392964,ST_SUV,0.9646144,ST_FRONT,0.99138254,,0,,0,,,2022/08/23/senseunity/full/d9c5a108-9a35-47fc-9edd-d27a062e8bb0,2022/08/23/senseunity/cropped/6dcddca1-70a0-4947-980b-5e0844b21073,2385,0,3063,347
84535,a4035850-f82f-4b02-b85b-a917b0dfe3ea,VEHICLE_ATTRIBUTE             ,16:16.5,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.34698036,??-R18,0.34697065,BLACK,0.8651098,ST_SUV,0.8364385,ST_FRONT,0.9767943,,0,,0,,,2022/08/23/senseunity/full/e1c37a6d-1eef-49b9-ab7a-8f869e8fbed5,2022/08/23/senseunity/cropped/762e13a8-37a8-42e4-8b26-32697f8013b3,2765,0,3243,172
84536,39741c96-67a6-4c6f-b875-f1e87cc8e6ee,VEHICLE_ATTRIBUTE             ,15:49.2,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.7303502,??-V3,0.7290265,RED,0.9996032,ST_SMALL_TRUCK,0.52350694,ST_BACK,0.75285155,,0,,0,,,2022/08/23/senseunity/full/a398f12e-d18d-4c4e-9307-f64adf69eead,2022/08/23/senseunity/cropped/955797d6-7a5f-48a0-b199-ab671eb66df5,3706,10,3840,338
84537,3fba02f6-3bcc-4307-b004-d21f11f1e774,VEHICLE_ATTRIBUTE             ,16:18.0,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,????,0.3714307,????-??,0.3714307,BLUE,0.56431305,ST_SUV,0.9943129,ST_FRONT,0.63817376,,0,,0,,,2022/08/23/senseunity/full/accbda80-f958-4a88-b458-99c055e21c2e,2022/08/23/senseunity/cropped/697cbd21-96e3-430f-93c5-d82ffb05202a,2473,0,3426,393
84538,a8dc84ef-638b-4587-8ad6-5b226451c86d,VEHICLE_ATTRIBUTE             ,16:03.8,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.31425622,??-??,0.3142562,BLUE,0.7452799,ST_SUV,0.97474116,ST_FRONT,0.8450011,,0,,0,,,2022/08/23/senseunity/full/5ddc7baf-2507-490f-8978-2ac0b6c1edbf,2022/08/23/senseunity/cropped/137ac1b3-1b3c-4571-ac09-d267e3032742,925,1214,3391,2160
84539,9b8c46b2-792c-4491-85a0-1b2adb4340c3,VEHICLE_ATTRIBUTE             ,16:44.7,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.31318206,??-i30,0.23815016,RED,0.956324,ST_MED_BUS,0.56867224,ST_BACK,0.9796872,,0,,0,,,2022/08/23/senseunity/full/004d106f-3f90-4ea9-b686-556e33fc3b87,2022/08/23/senseunity/cropped/4c43cc83-34a5-4866-9091-2adca3245596,3714,17,3840,353
84540,f5e5b362-0bd7-41a2-92ed-01cca1981812,VEHICLE_ATTRIBUTE             ,17:18.0,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.48602444,??-??GT,0.48598644,GRAY,0.6207992,ST_SUV,0.5577207,ST_BACK,0.99785405,,0,,0,,,2022/08/23/senseunity/full/73353a88-2f4c-4615-bbec-843e0f0341f8,2022/08/23/senseunity/cropped/60cd23d5-43a3-4867-8ea6-872682666fac,3003,0,3294,119
84541,1adf2da0-fac8-4123-a496-78547135c2df,VEHICLE_ATTRIBUTE             ,18:12.8,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.7971134,??-??,0.7952664,GREEN,0.8875389,ST_SUV,0.99987006,ST_BACK,0.99996305,,0,,0,,,2022/08/23/senseunity/full/693813ae-6498-4b3e-9819-ad81ffbc8b65,2022/08/23/senseunity/cropped/1858e7f3-6a4e-48f2-b4cd-ede5a47d9c49,3070,0,3684,145
84542,30b2fc77-7933-4f2e-83db-9df0b5fcf648,VEHICLE_ATTRIBUTE             ,22:49.9,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.3065803,??-??,0.29763526,BLUE,0.71467274,ST_SUV,0.99652267,ST_FRONT,0.94700307,,0,,0,,,2022/08/23/senseunity/full/ca46d1cb-72b3-453b-b64e-410891cee9fb,2022/08/23/senseunity/cropped/ef94c36a-298c-4a8f-81a8-40d2a9adabcf,993,1179,3405,2160
84543,206d1cda-815e-40cc-b364-7e285f527c10,VEHICLE_ATTRIBUTE             ,25:51.7,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.9584282,??-XR-PHEV,0.9584276,BLACK,0.99973434,ST_SUV,0.9953436,ST_FRONT,0.9691918,,0,,0,,,2022/08/23/senseunity/full/a284e2cf-778b-4be8-878e-754db30c5348,2022/08/23/senseunity/cropped/9e7b7895-8558-4c60-bd9c-869842c72048,2777,0,3225,187
84544,285ef01c-8b9c-4ab0-9aa1-f9ec02de4126,VEHICLE_ATTRIBUTE             ,26:03.7,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.99925053,??-Avalon,0.9986451,BLUE,0.9990011,ST_CAR,1,ST_FRONT,0.68763334,,0,,0,,,2022/08/23/senseunity/full/3e774699-a51f-4c35-a8b3-32c49388b444,2022/08/23/senseunity/cropped/4cc73370-967f-44d9-b204-ea48324c027b,2689,0,3561,340
84545,89f96e16-fbeb-4776-b216-17959fc0e6a7,VEHICLE_ATTRIBUTE             ,26:22.9,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.34206477,???-12C,0.2726775,BLACK,0.7705579,ST_SUV,0.9788898,ST_BACK,0.77181983,,0,,0,,,2022/08/23/senseunity/full/c7414f00-b0da-4e69-a791-e145b7b0f456,2022/08/23/senseunity/cropped/a1fefc68-c884-496e-b835-357cc4fa7074,3027,0,3307,120
84546,b8c04b5c-88f4-4dea-bbb8-f41a9c0eb75f,VEHICLE_ATTRIBUTE             ,26:36.0,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.65422475,??-??,0.5949429,GRAY,0.9598331,ST_SUV,0.99999833,ST_SIDE,0.8526858,,0,,0,,,2022/08/23/senseunity/full/7fb3dbe7-bb8b-48db-89ab-86bcc4cb6bbd,2022/08/23/senseunity/cropped/84e247b3-cdba-4a56-8603-20d541c6b030,2827,0,3538,267
84547,88b18716-58aa-4e54-a082-bad2d5fea688,VEHICLE_ATTRIBUTE             ,25:45.7,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.7333206,??-M3,0.73163533,BLUE,0.43977916,ST_SUV,0.92641324,ST_FRONT,0.9959979,,0,,0,,,2022/08/23/senseunity/full/4d839d4a-1ab2-4b47-b891-e88866e44be5,2022/08/23/senseunity/cropped/8da15b43-e571-4601-a6fd-a089ba8eac56,947,1163,3404,2160
84548,25040c1f-e69d-4595-9f30-1b2f505e35d1,VEHICLE_ATTRIBUTE             ,25:15.4,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.97199816,??-???,0.9719858,BLUE,0.8296619,ST_CAR,0.99808395,ST_FRONT,1,SNF9080L,1,,0,,,2022/08/23/senseunity/full/b3d023e2-188e-42eb-a703-333de34cfab4,2022/08/23/senseunity/cropped/bd55f440-5da7-4c0b-8c25-5cd2156323b8,3035,0,3511,362
84549,1b8fff06-a923-4d7c-9c4c-5a65fc1cec60,VEHICLE_ATTRIBUTE             ,30:20.6,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.95431197,??-SLK?,0.95253867,YELLOW,0.9999883,ST_SUV,0.99991274,ST_FRONT,0.5709326,,0,,0,,,2022/08/23/senseunity/full/3b339811-6f05-487d-982f-f46593f04725,2022/08/23/senseunity/cropped/2be623b6-f82b-4fde-b418-ecf7fb0bc66b,134,935,1809,2160
84550,95802ecf-5f3b-40e8-aebe-4ec6ff3b6cdc,VEHICLE_ATTRIBUTE             ,30:22.8,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,MG,0.93632555,MG-5,0.93632555,YELLOW,0.9998963,ST_SUV,0.9999865,ST_BACK,0.99999964,SLX5629K,1,,0,,,2022/08/23/senseunity/full/667cd82f-e48b-4ac9-b096-3f553f4e1fdd,2022/08/23/senseunity/cropped/65b317d4-0afa-45e9-9ebc-5c7ab1f53b02,2469,140,3306,734
84551,b57b546a-22dc-4721-87ab-92498b828f42,VEHICLE_ATTRIBUTE             ,25:36.0,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.9504036,??-???,0.93804216,WHITE,0.70910114,ST_MED_BUS,0.8277353,ST_FRONT,0.71919113,,0,,0,,,2022/08/23/senseunity/full/5ae9a5e9-422d-4f5e-b925-8eb3d4e3fc8c,2022/08/23/senseunity/cropped/bf52d55e-fe2c-4328-b8d5-65fa5c90beba,3701,52,3840,362
84552,711859b5-6915-45c8-af41-0ba08c467508,VEHICLE_ATTRIBUTE             ,31:37.5,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.7225131,??-???,0.72233415,BLUE,0.97051764,ST_VAN,0.99994516,ST_FRONT,0.99983394,,0,,0,,,2022/08/23/senseunity/full/a00823fe-365d-4a7c-8b39-95f99fc0a54b,2022/08/23/senseunity/cropped/e4421f85-2eb0-4a75-ab8e-27136b33dfff,139,665,2161,2160
84553,bf22feab-ff0b-43e2-8b65-1dd9f7bf3900,VEHICLE_ATTRIBUTE             ,31:39.7,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.95044553,??-???,0.9169539,BLUE,0.7242252,ST_VAN,0.9999286,ST_FRONT,0.9887981,SLR2922P,1,,0,,,2022/08/23/senseunity/full/6d844f57-9957-4db5-aedb-63b002c9827a,2022/08/23/senseunity/cropped/a026d5c9-9fa9-45ed-8638-b3b3dac386ed,2368,91,3244,808
84554,e0295acd-bfbf-4d8d-96a4-70fac884d0f5,VEHICLE_ATTRIBUTE             ,32:23.3,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.2366562,??-BJ6115U7AJB,0.19807857,RED,0.990493,ST_CAR,0.9442726,ST_BACK,0.9997979,,0,,0,,,2022/08/23/senseunity/full/65d905a2-999a-42d2-9bc3-04cacf3c0c83,2022/08/23/senseunity/cropped/3b3dea12-a6ca-40d9-bd4e-f858f03c11ef,3705,7,3840,385
84555,45994a25-bdf2-464c-9b87-40bccdaf4af3,VEHICLE_ATTRIBUTE             ,39:39.3,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.9997305,??-???,0.9957294,RED,0.9999919,ST_CAR,0.99999964,ST_BACK,0.99999535,W7072,1,,0,,,2022/08/23/senseunity/full/fd8e352c-899b-4929-ae55-3c2b63132806,2022/08/23/senseunity/cropped/5bb9540c-f1b5-421f-941b-a1a7d774733c,390,687,2275,2160
84556,694ed075-1f76-46cf-ac3a-29b56cd48d80,VEHICLE_ATTRIBUTE             ,39:18.6,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.48622078,??-??,0.4802719,RED,0.9922397,ST_CAR,0.9948068,ST_FRONT,0.99054784,,0,,0,,,2022/08/23/senseunity/full/a070fe61-28b9-448c-a8c8-f4379598ecc6,2022/08/23/senseunity/cropped/f6bcbdc6-30d2-4ae8-939b-7e0df83a8b65,3715,0,3840,362
84557,1170ff08-be51-4546-af68-a3366346bb51,VEHICLE_ATTRIBUTE             ,39:41.2,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.9999723,??-??,0.9979023,RED,0.9999999,ST_CAR,0.99999964,ST_BACK,0.99999964,SMM7173R,1,,0,,,2022/08/23/senseunity/full/ddede057-f4a1-4266-aebe-e1b13004ccce,2022/08/23/senseunity/cropped/a25c9d53-7cd1-46fd-ae46-ba39b990fb43,2386,193,3257,784
84558,0ca63835-7c77-4d49-8963-cf2e2a1f1a36,VEHICLE_ATTRIBUTE             ,23:03.4,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.88237023,??-???(??),0.8637504,RED,0.99986374,ST_CAR,0.3755429,ST_BACK,0.97025305,,0,,0,,,2022/08/23/senseunity/full/fad0394d-5630-4bd7-b838-7102f30f771d,2022/08/23/senseunity/cropped/c61ab0d3-a270-4497-9c4a-8c8c76f48818,1831,4,2771,539
84559,f23b9fb7-a48d-40a8-9da3-8ecae177d6f2,VEHICLE_ATTRIBUTE             ,40:05.2,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,TESLA,0.9083657,TESLA-Roadster,0.9083507,BLUE,0.6964836,ST_VAN,0.94470114,ST_BACK,0.79495186,,0,,0,,,2022/08/23/senseunity/full/579040c0-65c5-4118-9002-0802f15ca168,2022/08/23/senseunity/cropped/edada64a-4378-4454-a694-e8b801e93cec,2748,0,3350,128
84560,3b8181ac-16c4-4336-a85b-5936bf9d543c,VEHICLE_ATTRIBUTE             ,40:11.5,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.32329065,??-??,0.16004929,PINK,0.6828095,ST_CAR,0.95704746,ST_BACK,0.81307113,,0,,0,,,2022/08/23/senseunity/full/d81e2bb8-83a8-462a-95ac-d7301855a5f2,2022/08/23/senseunity/cropped/18b6465b-02ac-4b3e-93fd-98c17b4fcb6d,3713,18,3840,351
84561,48d6b307-2f09-4b4d-adc5-a7b6c074c4db,VEHICLE_ATTRIBUTE             ,29:55.4,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.7685769,??-M3,0.76500314,BLACK,0.6441655,ST_VAN,0.8433144,ST_FRONT,0.9981523,,0,,0,,,2022/08/23/senseunity/full/0b8452d6-5e5c-4440-a19c-c3b194a322a5,2022/08/23/senseunity/cropped/29f1c005-9784-4d32-9b76-0184875cd5fa,997,1204,3395,2160
84562,b096e377-2fcf-4a2a-b71a-1946f829e1f7,VEHICLE_ATTRIBUTE             ,44:26.5,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.336526,??-QQ3,0.32486933,RED,0.9993042,ST_CAR,0.70542115,ST_FRONT,0.9810673,,0,,0,,,2022/08/23/senseunity/full/458b44cf-c979-46c7-8870-7dc023beea21,2022/08/23/senseunity/cropped/34d64f16-ace1-49c7-b3c0-1d8575707cb8,3713,7,3840,346
84563,2dc8b3c1-29ff-4e17-9d58-83d17401a836,VEHICLE_ATTRIBUTE             ,46:04.0,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.23397301,???-?C4???,0.21945244,RED,0.9999678,ST_CAR,0.85146123,ST_BACK,0.99848074,,0,,0,,,2022/08/23/senseunity/full/78257efa-48c8-4b54-9d4e-5e9ccf8c8b61,2022/08/23/senseunity/cropped/d9272cea-79bc-43d0-909b-f4a8f4b6d86a,3713,14,3840,382
84564,4a58ef0f-a756-42d6-b65b-cb4c42254136,VEHICLE_ATTRIBUTE             ,48:20.5,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.99977833,??-????Cross,0.99977833,GRAY,0.999882,ST_VAN,0.9978467,ST_SIDE,0.8945897,,0,,0,,,2022/08/23/senseunity/full/8d3899fc-8510-4c11-aab8-9ea0a19faeff,2022/08/23/senseunity/cropped/41a1640d-415d-4077-86e9-8b0096c338f3,138,603,1994,1977
84565,20fe746a-551a-465f-8ccd-143ce30e0434,VEHICLE_ATTRIBUTE             ,48:26.2,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.7767092,??-??,0.776687,GREEN,0.96343994,ST_SUV,0.9999703,ST_BACK,0.987721,SKT3829X,1,,0,,,2022/08/23/senseunity/full/5dc6bd10-5ce4-4672-abe3-1573c436a23f,2022/08/23/senseunity/cropped/662adf50-702d-4e51-9adb-250fca107761,2397,153,3331,805
84566,6bab4afa-f4df-4644-af1d-af8f4c4b44da,VEHICLE_ATTRIBUTE             ,46:12.6,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.73700917,??-?????,0.7087989,WHITE,0.9352612,ST_CAR,1,ST_FRONT,0.9999676,SNB4352G,1,,0,,,2022/08/23/senseunity/full/2a046e17-f3f2-48cb-b07b-86db6374f4ae,2022/08/23/senseunity/cropped/aa554d11-3622-4508-ac02-0dff0b96c9bf,3093,0,3601,329
84567,8081620a-5dfc-49d7-90e7-7c0fbe50c2cb,VEHICLE_ATTRIBUTE             ,49:07.3,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.80560404,??-??,0.71696585,RED,0.78507376,ST_CAR,0.54898417,ST_BACK,0.9998167,,0,,0,,,2022/08/23/senseunity/full/e70b839f-f798-40c9-9e7b-d7cc49543344,2022/08/23/senseunity/cropped/7ab32596-82ac-4430-82d1-7d5f0216125c,3703,11,3840,358
84568,92cf59f4-e607-4b5a-9863-971b1e934a38,VEHICLE_ATTRIBUTE             ,55:01.7,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.99881905,??-X4,0.94391453,WHITE,0.9898627,ST_SUV,1,ST_BACK,0.6556246,SKQ6867G,1,,0,,,2022/08/23/senseunity/full/5fa79084-cb7b-40ab-9e1a-08339c7d5a21,2022/08/23/senseunity/cropped/b1efb952-5f1f-4f3e-b005-db11f7bade9b,2128,194,3155,953
84569,4d27b8af-1467-4f44-b490-f0821ee571b5,VEHICLE_ATTRIBUTE             ,55:00.6,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.9809093,??-X3,0.96056944,WHITE,0.99912196,ST_SUV,0.9999999,ST_BACK,0.85142314,,0,,0,,,2022/08/23/senseunity/full/4f1f7220-d418-49f5-9784-d0451f00567d,2022/08/23/senseunity/cropped/7f616ac9-f911-4a9f-8825-a7abb92dcb67,0,790,2209,2160
84570,67f71764-2300-4bf8-90c3-d86617917523,VEHICLE_ATTRIBUTE             ,55:00.9,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.999601,??-CLA?AMG,0.5009109,WHITE,0.93681043,ST_SUV,1,ST_BACK,1,SKQ5867G,1,,0,,,2022/08/23/senseunity/full/5de4f2a0-f433-4b05-8818-c0b22461fe8f,2022/08/23/senseunity/cropped/a6542de6-7640-4a88-9fe8-aca94414fca8,863,511,2616,1739
